split_item_id,raw_offer_id,flyer_id,parent_company,banner,region,week_start,week_end,source_file,page_number,offer_index_on_page,raw_offer_text,raw_product_text,split_product_text,split_status,split_source,split_confidence,needs_human_grounding,group_offer_text,review_reasons,advertised_price,package_text,package_size_min,package_size_max,package_unit,price_basis,promo_text,promo_type_guess,availability_type_guess,price_role_guess,layout_type
01b9f4f18afb,3832c6880dd9,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,21,Half Pie $5 ea Member Price,Half Pie,Half Pie,single_product,not_split,0.8,false,,missing_package_size|crop_tile_mismatch,5.0,,,,,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
81b0b37fa1ef,7e11eca8cbb1,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,22,Entenmann’s Donuts 2 for $5 Member Price,Entenmann’s Donuts,Entenmann’s Donuts,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,multi_buy,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
6c237612f45b,4797b2b6feaa,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,23,Betty Crocker Fruit Snacks 2 for $5 Member Price,Betty Crocker Fruit Snacks,Betty Crocker Fruit Snacks,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,multi_buy,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
1a207abb0889,f2bced5ae8bf,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,24,Popsicle Ice Pops 2 for $5 Member Price,Popsicle Ice Pops,Popsicle Ice Pops,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,multi_buy,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
6e95ab3be775,3f41dfb120c5,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,25,Red Potatoes 3 for $5 Member Price,Red Potatoes,Red Potatoes,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,multi_buy,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
f63dc3403b81,a0f48e29a932,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,26,Kinder’s BBQ Sauce 15-18 oz. 15-18 oz. $5 ea Member Price,Kinder’s BBQ Sauce 15-18 oz.,Kinder’s BBQ Sauce 15-18 oz.,single_product,not_split,0.8,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_promo_mechanic,5.0,15-18 oz.,15.0,18.0,oz,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
4e23b221f3f5,70bcdd3ec625,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,27,"AriZona Tea 128-oz. Selected varieties. Signature SELECT® refreshe® Purified Drinking Water 24-pack, 16.9-oz. 24-pack, 16.9-oz. Member Price: $2.50 ea.","AriZona Tea 128-oz. Selected varieties. Signature SELECT® refreshe® Purified Drinking Water 24-pack, 16.9-oz.","AriZona Tea 128-oz. Selected varieties. Signature SELECT® refreshe® Purified Drinking Water 24-pack, 16.9-oz.",group_not_split,not_split,0.7,true,"AriZona Tea 128-oz. Selected varieties. Signature SELECT® refreshe® Purified Drinking Water 24-pack, 16.9-oz. 24-pack, 16.9-oz. Member Price: $2.50 ea.",first_pass_crop_disagreement|crop_verification_override|crop_override_price_package_promo_mechanic_product_name|broad_group_needs_human_grounding,2.5,"24-pack, 16.9-oz.",16.9,16.9,oz,each,Member Price: $2.50 ea.,member_price,friday_only,short_term_dip,friday_only_block
35cc4ee422fa,5b80b14879e8,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,28,Dixie Tableware 18-32 ct. Angel Soft Bath Tissue 4 Mega Rolls or Brawny Paper Towels 2 Double Rolls $5 ea Member Price,Dixie Tableware 18-32 ct. Angel Soft Bath Tissue 4 Mega Rolls or Brawny Paper Towels 2 Double Rolls,Dixie Tableware 18-32 ct. Angel Soft Bath Tissue 4 Mega Rolls,text_explicit_split,text_explicit,0.85,false,,,5.0,"18-32 ct., 4 Mega Rolls, 2 Double Rolls",2.0,32.0,ct,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
85057b5a6eef,5b80b14879e8,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,28,Dixie Tableware 18-32 ct. Angel Soft Bath Tissue 4 Mega Rolls or Brawny Paper Towels 2 Double Rolls $5 ea Member Price,Dixie Tableware 18-32 ct. Angel Soft Bath Tissue 4 Mega Rolls or Brawny Paper Towels 2 Double Rolls,Brawny Paper Towels 2 Double Rolls,text_explicit_split,text_explicit,0.85,false,,,5.0,"18-32 ct., 4 Mega Rolls, 2 Double Rolls",2.0,32.0,ct,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
4cd0d4563a26,56dc29876ba5,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,29,Adina Tea or Signature SELECT Sparkling Water 12 pk. 5.00 Member Price,Adina Tea or Signature SELECT Sparkling Water 12 pk.,Adina Tea,text_explicit_split,text_explicit,0.85,false,,,5.0,12 pk.,12.0,12.0,pk,per_pack,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
37c97babc5a0,56dc29876ba5,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,29,Adina Tea or Signature SELECT Sparkling Water 12 pk. 5.00 Member Price,Adina Tea or Signature SELECT Sparkling Water 12 pk.,Signature SELECT Sparkling Water 12 pk.,text_explicit_split,text_explicit,0.85,false,,,5.0,12 pk.,12.0,12.0,pk,per_pack,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
e386332f7f77,bee7fc8213ad,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,30,On the Rocks Cocktails 5.00 Member Price,On the Rocks Cocktails,On the Rocks Cocktails,excluded,not_split,0.9,false,On the Rocks Cocktails 5.00 Member Price,missing_package_size|excluded_category|crop_tile_mismatch|excluded_category:excluded_category,5.0,,,,,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
dbeececbbc34,9043dc9e9177,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,31,Overnight® Boutique Rose Allseasonal Bouquet 5.00 Member Price,Overnight® Boutique Rose Allseasonal Bouquet,Overnight® Boutique Rose Allseasonal Bouquet,excluded,not_split,0.9,false,Overnight® Boutique Rose Allseasonal Bouquet 5.00 Member Price,excluded_category|excluded_category:excluded_category,5.0,,,,,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
1ea13608dacd,494e7756c870,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,5,0,Nathan's Make your cookouts FAMOUS. 100% BEEF,Nathan's,Nathan's,single_product,not_split,0.8,false,,missing_or_unclear_price|missing_package_size,,,,,,unknown,,unknown,unknown,unclear,brand_ad_panel
05e361a1e49c,0bf17e7634b9,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,5,1,"Smithfield Skip the line with Prime Fresh. Premium, pre-sliced deli meat.",Smithfield Prime Fresh,Smithfield Prime Fresh,single_product,not_split,0.8,false,,missing_or_unclear_price|missing_package_size,,,,,,unknown,,unknown,unknown,unclear,brand_ad_panel
5a20110406b9,ffe7f88f9b19,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,5,2,Pepsi Zero Sugar 12 CANS,Pepsi Zero Sugar,Pepsi Zero Sugar,single_product,not_split,0.8,false,,missing_or_unclear_price|first_pass_crop_disagreement|crop_verification_override|crop_override_package,,12 CANS,12.0,12.0,cans,per_pack,,unknown,unknown,unclear,brand_ad_panel
1690b77a2a5c,59a365206bce,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,5,3,FIND STARBUCKS REFRESHERS CONCENTRATES IN THE COFFEE AISLE,Starbucks Refreshers Concentrates,Starbucks Refreshers Concentrates,single_product,not_split,0.8,false,,missing_or_unclear_price|missing_package_size,,,,,,unknown,,unknown,unknown,unclear,brand_ad_panel
867d74bce768,9c81e6f48223,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,6,0,SAVE $5 with for U When you spend $20 or more on participating Frito-Lay AND Quaker products,Frito-Lay AND Quaker products,SAVE $5 with for U When you spend $20,text_explicit_split,text_explicit,0.85,false,,group_promo_not_specific_enough|broad_group_needs_human_grounding,,,,,,unknown,SAVE $5 when you spend $20 or more,dollar_off,full_week,promo_price,brand_ad_panel
7268d51f65bb,9c81e6f48223,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,6,0,SAVE $5 with for U When you spend $20 or more on participating Frito-Lay AND Quaker products,Frito-Lay AND Quaker products,more on participating Frito-Lay AND Quaker products,text_explicit_split,text_explicit,0.85,false,,group_promo_not_specific_enough|broad_group_needs_human_grounding,,,,,,unknown,SAVE $5 when you spend $20 or more,dollar_off,full_week,promo_price,brand_ad_panel
2f8e2b6b8301,d8839e45f47c,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,6,1,Pringles Chips or Cheez-It Crackers 12-ct. Kellogg's Rice Krispies Treats or Nutri Grain Bars 16-ct. 12-ct. 16-ct. 4.99 ea Member Price,Pringles Chips or Cheez-It Crackers 12-ct. Kellogg's Rice Krispies Treats or Nutri Grain Bars 16-ct.,Pringles Chips,text_explicit_split,text_explicit,0.85,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price_package_product_name,4.99,12-ct. 16-ct.,12.0,16.0,ct,each,DIGITAL COUPON Member Price,digital_coupon,full_week,promo_price,standard_grid_offer
3183dd0a1e8c,d8839e45f47c,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,6,1,Pringles Chips or Cheez-It Crackers 12-ct. Kellogg's Rice Krispies Treats or Nutri Grain Bars 16-ct. 12-ct. 16-ct. 4.99 ea Member Price,Pringles Chips or Cheez-It Crackers 12-ct. Kellogg's Rice Krispies Treats or Nutri Grain Bars 16-ct.,Cheez-It Crackers 12-ct. Kellogg's Rice Krispies Treats,text_explicit_split,text_explicit,0.85,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price_package_product_name,4.99,12-ct. 16-ct.,12.0,16.0,ct,each,DIGITAL COUPON Member Price,digital_coupon,full_week,promo_price,standard_grid_offer
fd1984d0ce2b,d8839e45f47c,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,6,1,Pringles Chips or Cheez-It Crackers 12-ct. Kellogg's Rice Krispies Treats or Nutri Grain Bars 16-ct. 12-ct. 16-ct. 4.99 ea Member Price,Pringles Chips or Cheez-It Crackers 12-ct. Kellogg's Rice Krispies Treats or Nutri Grain Bars 16-ct.,Nutri Grain Bars 16-ct.,text_explicit_split,text_explicit,0.85,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price_package_product_name,4.99,12-ct. 16-ct.,12.0,16.0,ct,each,DIGITAL COUPON Member Price,digital_coupon,full_week,promo_price,standard_grid_offer
b30d3a23b0d9,2812f902833d,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,6,2,CHIPS AHOY! SNACK GOALS MAKE EVERY GAME DAY SWEETER EARN 4X POINTS,CHIPS AHOY!,CHIPS AHOY!,single_product,not_split,0.8,false,,missing_or_unclear_price,,,,,,unknown,EARN 4X POINTS,unknown,full_week,unclear,points_promo_block
4192f7c93868,890093aa2a40,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,6,3,"KINDER'S RUB BUTTERY STEAKHOUSE KINDER'S SEASONING THE BLEND SALT, PEPPER & GARLIC","KINDER'S RUB BUTTERY STEAKHOUSE, KINDER'S SEASONING THE BLEND SALT, PEPPER & GARLIC","KINDER'S RUB BUTTERY STEAKHOUSE, KINDER'S SEASONING THE BLEND SALT, PEPPER & GARLIC",single_product,not_split,0.8,false,,missing_or_unclear_price,,,,,,unknown,,unknown,unknown,unclear,brand_ad_panel
7261b4f5717d,28a50d8b4629,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,7,0,McCormick Grill Mates Seasoning 2.37 to 3.5-oz. 2 for $3 Member Price,McCormick Grill Mates Seasoning,McCormick Grill Mates Seasoning,single_product,not_split,0.8,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_package,3.0,2.37 to 3.5-oz.,2.37,3.5,oz,multi_buy,Member Price,multi_buy,full_week,promo_price,standard_grid_offer
34fad4b6c226,ce7a7c9e273d,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,7,1,Knudsen Cottage Cheese 16-oz. Selected varieties. 2$ for $6 Member Price,Knudsen Cottage Cheese,Knudsen Cottage Cheese,group_not_split,not_split,0.7,true,Knudsen Cottage Cheese 16-oz. Selected varieties. 2$ for $6 Member Price,first_pass_crop_disagreement|crop_verification_override|crop_override_price_package|broad_group_needs_human_grounding,6.0,16-oz. Selected varieties.,16.0,16.0,oz,multi_buy,Member Price Earn 4X Points,multi_buy,full_week,promo_price,points_promo_block
6b3888af8b3d,10495310b2f6,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,7,2,Knudsen Sour Cream 16 oz 2$5 for Member Price,Knudsen Sour Cream,Knudsen Sour Cream,single_product,not_split,0.8,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price,5.0,16 oz,16.0,16.0,oz,multi_buy,Member Price Earn 4X Points,multi_buy,full_week,promo_price,points_promo_block
dd34c943076d,4e8b7563f3c9,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,0,"Clover Organic Milk 5.99 Member Price Selected varieties, 96 oz.",Clover Organic Milk,Clover Organic Milk,group_not_split,not_split,0.7,true,"Clover Organic Milk 5.99 Member Price Selected varieties, 96 oz.",broad_group_needs_human_grounding,5.99,96 oz.,96.0,96.0,oz,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
4cbef31a7d1e,9f7e85992407,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,1,Grillo's Pickles Classic Dill Spears 54¢ Member Price,Grillo's Pickles Classic Dill Spears,Grillo's Pickles Classic Dill Spears,single_product,not_split,0.8,false,,missing_package_size,0.54,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
0c87cc4f358b,3fc0ecf038fc,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,2,Open Nature Cauliflower Crust Pizza Only in our stores,Open Nature Cauliflower Crust Pizza,Open Nature Cauliflower Crust Pizza,single_product,not_split,0.8,false,,missing_or_unclear_price|missing_package_size,,,,,,unknown,,unknown,unknown,unclear,brand_ad_panel
b1da198b9b87,dc593dddd7c4,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,3,Petit Pot Pudding 3.49 Member Price Selected varieties,Petit Pot Pudding,Petit Pot Pudding,group_not_split,not_split,0.7,true,Petit Pot Pudding 3.49 Member Price Selected varieties,missing_package_size|broad_group_needs_human_grounding,3.49,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
1ced9fad1a0f,c906d111adb3,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,4,Fage Yogurt 32-oz. 5.99 ea Member Price,Fage Yogurt,Fage Yogurt,single_product,not_split,0.8,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price_package,5.99,32-oz.,32.0,32.0,oz,each,Member Price; Earn 4X Points,member_price,full_week,promo_price,standard_grid_offer
2fdf4b97e9b9,50561cc73801,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,5,Darigold Chocolate or Fit Milk Cottage Cheese 4.99 Member Price Selected varieties,Darigold Chocolate or Fit Milk Cottage Cheese,Darigold Chocolate,text_explicit_split,text_explicit,0.85,false,,missing_package_size,4.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
1a0d420e4daf,50561cc73801,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,5,Darigold Chocolate or Fit Milk Cottage Cheese 4.99 Member Price Selected varieties,Darigold Chocolate or Fit Milk Cottage Cheese,Fit Milk Cottage Cheese,text_explicit_split,text_explicit,0.85,false,,missing_package_size,4.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
6a8aad82b1ab,5fb91f185dab,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,6,"Milo's Tea or Lemonade 3.99 Member Price Selected varieties, 128 oz.",Milo's Tea or Lemonade,Milo's Tea,text_explicit_split,text_explicit,0.85,false,,,3.99,128 oz.,128.0,128.0,oz,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
dc4af8b5b6f7,5fb91f185dab,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,6,"Milo's Tea or Lemonade 3.99 Member Price Selected varieties, 128 oz.",Milo's Tea or Lemonade,Lemonade,text_explicit_split,text_explicit,0.85,false,,,3.99,128 oz.,128.0,128.0,oz,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
c6ee392bac51,5ed3bb270bc7,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,8,7,Post Cereal 10 to 16.6-oz. 1.99 When you Buy 4,Post Cereal,Post Cereal,single_product,not_split,0.8,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price_package,1.99,10 to 16.6-oz.,10.0,16.6,oz,multi_buy,When you buy 3 or more in a single transaction.,multi_buy,full_week,promo_price,standard_grid_offer
40a852989474,0912d2fcf19f,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,9,1,Yerba Madre Naturally Caffeinated Deliciously Flavored 2/$6 Member Price,Yerba Madre,Yerba Madre,single_product,not_split,0.8,false,,missing_package_size,6.0,,,,,multi_buy,2/$6 Member Price; Earn 4X Points,multi_buy,full_week,promo_price,standard_grid_offer
f0dd25684b83,be3e300bbde9,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,9,2,Essentia Water Extra Hydration 2/$4 Member Price,Essentia Water,Essentia Water,single_product,not_split,0.8,false,,missing_package_size,4.0,,,,,multi_buy,2/$4 Member Price; Earn 4X Points,multi_buy,full_week,promo_price,standard_grid_offer
6c38a0c435e7,b4363bea3dec,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,9,3,Fever-Tree Selected Varieties 6.99 Member Price,Fever-Tree Selected Varieties,Fever-Tree Selected Varieties,group_not_split,not_split,0.7,true,Fever-Tree Selected Varieties 6.99 Member Price,missing_package_size|broad_group_needs_human_grounding,6.99,,,,,each,Member Price; Earn 4X Points,member_price,full_week,promo_price,standard_grid_offer
ccdcdcc28acf,25d8b179fd0a,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,0,"Celsius Sparkling Tonic Water, 12 pk. Selected varieties. 19.99 Member Price","Celsius Sparkling Tonic Water, 12 pk. Selected varieties.","Celsius Sparkling Tonic Water, 12 pk. Selected varieties.",group_not_split,not_split,0.7,true,"Celsius Sparkling Tonic Water, 12 pk. Selected varieties. 19.99 Member Price",broad_group_needs_human_grounding,19.99,12 pk.,12.0,12.0,pk,per_pack,Member Price,member_price,full_week,promo_price,front_page_hero
373e9fbb4ad8,fef54cbec381,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,1,"Olipop Sparkling Tonic, 12 oz. cans. Selected varieties. BUY 1 GET 1 FREE Member Price","Olipop Sparkling Tonic, 12 oz. cans. Selected varieties.","Olipop Sparkling Tonic, 12 oz. cans. Selected varieties.",group_not_split,not_split,0.7,true,"Olipop Sparkling Tonic, 12 oz. cans. Selected varieties. BUY 1 GET 1 FREE Member Price",missing_or_unclear_price|broad_group_needs_human_grounding,,12 oz. cans,12.0,12.0,oz,bogo,BUY 1 GET 1 FREE Member Price,buy_x_get_y,full_week,promo_price,standard_grid_offer
623af6c18bfa,33cf894bbe76,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,2,"O Organics Salad Blends, 5 oz. clamshell. Selected varieties. 5.00 Member Price","O Organics Salad Blends, 5 oz. clamshell. Selected varieties.","O Organics Salad Blends, 5 oz. clamshell. Selected varieties.",group_not_split,not_split,0.7,true,"O Organics Salad Blends, 5 oz. clamshell. Selected varieties. 5.00 Member Price",broad_group_needs_human_grounding,5.0,5 oz. clamshell,5.0,5.0,oz,each,Member Price; Earn 4X Points,member_price,full_week,promo_price,standard_grid_offer
12256b52ffcb,ad2428043050,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,3,Honeycrisp Apples 2.99 Member Price,Honeycrisp Apples,Honeycrisp Apples,single_product,not_split,0.8,false,,missing_package_size,2.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
3c36fffc94a5,52714c939220,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,4,"Bonduelle Bistro Bowls, 5.5 oz. Selected varieties. 5.00 Member Price","Bonduelle Bistro Bowls, 5.5 oz. Selected varieties.","Bonduelle Bistro Bowls, 5.5 oz. Selected varieties.",group_not_split,not_split,0.7,true,"Bonduelle Bistro Bowls, 5.5 oz. Selected varieties. 5.00 Member Price",broad_group_needs_human_grounding,5.0,5.5 oz.,5.5,5.5,oz,each,Member Price; Earn 4X Points,member_price,full_week,promo_price,points_promo_block
d944672f38ab,b1a179326790,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,5,"Nature's Garden Probiotic Yoggies
Selected varieties. 4.9-oz. 4.99 Member Price","Nature's Garden Probiotic Yoggies
Selected varieties.","Nature's Garden Probiotic Yoggies
Selected varieties.",group_not_split,not_split,0.7,true,"Nature's Garden Probiotic Yoggies
Selected varieties. 4.9-oz. 4.99 Member Price",missing_package_size|first_pass_crop_disagreement|crop_verification_override|crop_override_product_name|broad_group_needs_human_grounding,4.99,4.9-oz.,4.9,4.9,oz,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
067f917586ad,2e52a4160bca,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,6,Marie's Salad Dressing Selected varieties. 2.99 Member Price,Marie's Salad Dressing Selected varieties.,Marie's Salad Dressing Selected varieties.,group_not_split,not_split,0.7,true,Marie's Salad Dressing Selected varieties. 2.99 Member Price,missing_package_size|first_pass_crop_disagreement|crop_verification_override|crop_override_price|broad_group_needs_human_grounding,2.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
81537714c97f,36cd764ef7a7,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,7,Fratelli Beretta Mount Olive Selected varieties. 3.99 Member Price,Fratelli Beretta Mount Olive Selected varieties.,Fratelli Beretta Mount Olive Selected varieties.,group_not_split,not_split,0.7,true,Fratelli Beretta Mount Olive Selected varieties. 3.99 Member Price,missing_package_size|broad_group_needs_human_grounding,3.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
b15f2d569899,c0ed0cb07174,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,8,Fratelli Beretta Sampler Selected varieties. 6.99 Member Price,Fratelli Beretta Sampler Selected varieties.,Fratelli Beretta Sampler Selected varieties.,group_not_split,not_split,0.7,true,Fratelli Beretta Sampler Selected varieties. 6.99 Member Price,missing_package_size|broad_group_needs_human_grounding,6.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
c710658ebcf4,f500f07fa80c,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,10,9,Galbani Fresh Mozzarella Slicing Log 8.99 Member Price,Galbani Fresh Mozzarella Slicing Log,Galbani Fresh Mozzarella Slicing Log,single_product,not_split,0.8,false,,missing_package_size,8.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
