split_item_id,raw_offer_id,flyer_id,parent_company,banner,region,week_start,week_end,source_file,page_number,offer_index_on_page,raw_offer_text,raw_product_text,split_product_text,split_status,split_source,split_confidence,needs_human_grounding,group_offer_text,review_reasons,advertised_price,package_text,package_size_min,package_size_max,package_unit,price_basis,promo_text,promo_type_guess,availability_type_guess,price_role_guess,layout_type
abc20c498625,1b3d0bc4b96b,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,2,Signature SELECT™ Beef Patties 40 oz 14.99 Member Price,Signature SELECT™ Beef Patties,Signature SELECT™ Beef Patties,single_product,not_split,0.8,false,,,14.99,40 oz,40.0,40.0,oz,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
92a25dcd8ea3,ffe06ee0a6ce,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,3,Green Asparagus 1.99 lb Member Price,Green Asparagus,Green Asparagus,single_product,not_split,0.8,false,,missing_package_size,1.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
012fce0905cf,8d17e44020be,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,4,Decorated Father's Day Cupcake Each 1.00 Member Price,Decorated Father's Day Cupcake,Decorated Father's Day Cupcake,single_product,not_split,0.8,false,,,1.0,Each,1.0,1.0,count,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
c0d253facc2d,428ce374de97,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,5,"Guinness Draught, Extra Stout, West Ghost IPA 6 Pack, 12 fl oz Cans 16.99 Member Price","Guinness Draught, Extra Stout, West Ghost IPA 6 Pack, 12 fl oz Cans","Guinness Draught, Extra Stout, West Ghost IPA 6 Pack, 12 fl oz Cans",single_product,not_split,0.8,false,,,16.99,"6 Pack, 12 fl oz Cans",6.0,6.0,count,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
9b0332ec4abc,098d93a6f354,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,6,"Soleil™ Sparkling Water 8 Pack, 12 fl oz Cans 2 for $7 Member Price","Soleil™ Sparkling Water 8 Pack, 12 fl oz Cans","Soleil™ Sparkling Water 8 Pack, 12 fl oz Cans",single_product,not_split,0.8,false,,,7.0,"8 Pack, 12 fl oz Cans",8.0,8.0,count,multi_buy,Member Price,multi_buy,full_week,promo_price,standard_grid_offer
f054ac95f910,625fc6270288,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,7,Signature SELECT® Ketchup 20 oz BUY 1 GET 1 FREE Member Price,Signature SELECT® Ketchup 20 oz,Signature SELECT® Ketchup 20 oz,single_product,not_split,0.8,false,,missing_or_unclear_price,,20 oz,20.0,20.0,oz,unknown,BUY 1 GET 1 FREE Member Price,buy_x_get_y,full_week,promo_price,standard_grid_offer
cfd84a750740,75a5ab50886d,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,8,Signature SELECT® Ice Cream Sandwiches 12 ct or Bars 6-12 ct 3.49 Member Price,Signature SELECT® Ice Cream Sandwiches 12 ct or Bars 6-12 ct,Signature SELECT® Ice Cream Sandwiches 12 ct,text_explicit_split,text_explicit,0.85,false,,,3.49,12 ct or Bars 6-12 ct,6.0,12.0,count,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
b53c3d3a0590,75a5ab50886d,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,8,Signature SELECT® Ice Cream Sandwiches 12 ct or Bars 6-12 ct 3.49 Member Price,Signature SELECT® Ice Cream Sandwiches 12 ct or Bars 6-12 ct,Bars 6-12 ct,text_explicit_split,text_explicit,0.85,false,,,3.49,12 ct or Bars 6-12 ct,6.0,12.0,count,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
5b181933e6fb,80de7a2fd480,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,9,$5 FRIDAY JUNE 19TH,,,excluded,not_split,0.9,false,$5 FRIDAY JUNE 19TH,excluded_category|excluded_category:excluded_category,,,,,,unknown,,unknown,friday_only,unclear,friday_only_block
3a2ccaf9a60b,bbba230f5c8e,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,10,"St. Louis Style Chicken Wings Hot, BBQ or Teriyaki, 5 lb. Sold Hot in Service Deli. Asian Classic Salad 5.00 ea Member Price","St. Louis Style Chicken Wings Hot, BBQ or Teriyaki, 5 lb. Sold Hot in Service Deli. Asian Classic Salad","St. Louis Style Chicken Wings Hot, BBQ",text_explicit_split,text_explicit,0.85,false,,,5.0,5 lb,5.0,5.0,lb,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
ee778b8c0fad,bbba230f5c8e,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,10,"St. Louis Style Chicken Wings Hot, BBQ or Teriyaki, 5 lb. Sold Hot in Service Deli. Asian Classic Salad 5.00 ea Member Price","St. Louis Style Chicken Wings Hot, BBQ or Teriyaki, 5 lb. Sold Hot in Service Deli. Asian Classic Salad","Teriyaki, 5 lb. Sold Hot in Service Deli. Asian Classic Salad",text_explicit_split,text_explicit,0.85,false,,,5.0,5 lb,5.0,5.0,lb,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
19d8040c16dc,2066ba962cd3,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,11,Open Nature® Value Pack Assorted Lamb Shoulder Chops 5.00 lb Member Price,Open Nature® Value Pack Assorted Lamb Shoulder Chops,Open Nature® Value Pack Assorted Lamb Shoulder Chops,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,per_lb,Member Price,member_price,friday_only,short_term_dip,friday_only_block
30bec2b42a5a,e3882fb4a2e3,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,12,Fresh Sushi 5.00 ea Member Price,Fresh Sushi,Fresh Sushi,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
259fa37a0bef,d5dbfaf442e4,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,13,Foster Farms Chicken Party Wings 40 oz 5.00 ea Member Price,Foster Farms Chicken Party Wings 40 oz,Foster Farms Chicken Party Wings 40 oz,single_product,not_split,0.8,false,,,5.0,40 oz,40.0,40.0,oz,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
850c8b5814c8,22c21045f2fe,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,14,Jack Daniel's Pulled Pork 5.00 ea Member Price Selected varieties.,Jack Daniel's Pulled Pork,Jack Daniel's Pulled Pork,group_not_split,not_split,0.7,true,Jack Daniel's Pulled Pork 5.00 ea Member Price Selected varieties.,missing_package_size|broad_group_needs_human_grounding,5.0,,,,,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
68c2465f677b,ccfd6e1301fc,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,15,Strawberries 5.00 ea Member Price,Strawberries,Strawberries,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
e6d1397057c9,caf1e015eb20,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,16,Signature SELECT® Salad Bowl Value Pack 5.00 ea Member Price,Signature SELECT® Salad Bowl Value Pack,Signature SELECT® Salad Bowl Value Pack,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
3c13aa8880c4,299be6f38db8,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,17,Fresh Atlantic Salmon Portion 5.00 ea Member Price,Fresh Atlantic Salmon Portion,Fresh Atlantic Salmon Portion,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
21e5ce244fc6,1e06d5332fc2,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,18,"Sara Lee Bagels, English Muffins or Artesano Bread 2 for $5 Member Price","Sara Lee Bagels, English Muffins or Artesano Bread","Sara Lee Bagels, English Muffins",text_explicit_split,text_explicit,0.85,false,,missing_package_size,5.0,,,,,multi_buy,Member Price,multi_buy,friday_only,short_term_dip,friday_only_block
500e35ec2bb3,1e06d5332fc2,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,18,"Sara Lee Bagels, English Muffins or Artesano Bread 2 for $5 Member Price","Sara Lee Bagels, English Muffins or Artesano Bread",Artesano Bread,text_explicit_split,text_explicit,0.85,false,,missing_package_size,5.0,,,,,multi_buy,Member Price,multi_buy,friday_only,short_term_dip,friday_only_block
84fe4771f724,efa5d779e24c,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,19,Boston Cream Cake 5.00 ea Member Price,Boston Cream Cake,Boston Cream Cake,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
118300652495,446a1dc5c5c2,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,20,Breyers Ice Cream 48 fl oz 2 for $5 ea Member Price,Breyers Ice Cream 48 fl oz,Breyers Ice Cream 48 fl oz,single_product,not_split,0.8,false,,,5.0,48 fl oz,48.0,48.0,fl oz,multi_buy,Member Price,multi_buy,friday_only,short_term_dip,friday_only_block
0fa58ce5fb0b,17c1f13a0676,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,21,"Betty Crocker Fruit Snacks 5 to 10 ct, Nature Valley Bars 5 to 12 ct 2 for $5 Member Price","Betty Crocker Fruit Snacks 5 to 10 ct, Nature Valley Bars 5 to 12 ct","Betty Crocker Fruit Snacks 5 to 10 ct, Nature Valley Bars 5 to 12 ct",single_product,not_split,0.8,false,,,5.0,"5 to 10 ct, 5 to 12 ct",5.0,12.0,count,multi_buy,Member Price,multi_buy,friday_only,short_term_dip,friday_only_block
9d34796c658f,5baac5a9c4a7,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,22,"Sweet Baby Ray's Barbecue Sauce 18 oz, Ken's Salad Dressing 16 oz 2 for $5 Member Price","Sweet Baby Ray's Barbecue Sauce 18 oz, Ken's Salad Dressing 16 oz","Sweet Baby Ray's Barbecue Sauce 18 oz, Ken's Salad Dressing 16 oz",single_product,not_split,0.8,false,,,5.0,"18 oz, 16 oz",16.0,18.0,oz,multi_buy,Member Price,multi_buy,friday_only,short_term_dip,friday_only_block
6ab8c5c9eb76,ca53980d9824,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,23,"Tide Laundry Detergent 46 to 50 oz, Downy Fabric Softener 51 oz, Bounty Essentials Paper Towels 6 Roll 5.00 ea Member Price","Tide Laundry Detergent 46 to 50 oz, Downy Fabric Softener 51 oz, Bounty Essentials Paper Towels 6 Roll","Tide Laundry Detergent 46 to 50 oz, Downy Fabric Softener 51 oz, Bounty Essentials Paper Towels 6 Roll",single_product,not_split,0.8,false,,,5.0,"46 to 50 oz, 51 oz, 6 Roll",6.0,51.0,unknown,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
a4496e79d56f,ab0b5749f41b,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,24,"La Colombe Draft Latte 9 fl oz, Mini Watermelon 5.00 ea Member Price","La Colombe Draft Latte 9 fl oz, Mini Watermelon","La Colombe Draft Latte 9 fl oz, Mini Watermelon",single_product,not_split,0.8,false,,,5.0,9 fl oz,9.0,9.0,fl oz,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
b933ecc66c22,66d47b0f0f61,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,25,Barefoot Cellars Wine 750 ml 5.00 ea Member Price,Barefoot Cellars Wine 750 ml,Barefoot Cellars Wine 750 ml,excluded,not_split,0.9,false,Barefoot Cellars Wine 750 ml 5.00 ea Member Price,excluded_category|excluded_category:excluded_category,5.0,750 ml,750.0,750.0,ml,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
c6d5636f3600,5879d782204e,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,26,Apothecary Roses 5.00 ea Member Price,Apothecary Roses,Apothecary Roses,excluded,not_split,0.9,false,Apothecary Roses 5.00 ea Member Price,excluded_category|excluded_category:excluded_category,5.0,,,,,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
cdb934ddff37,f509ab3730c5,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,0,"Coca-Cola, Pepsi or 7UP Mini Cans 6 pk., 7.5 oz. cans Member Price 8.99 +CRV","Coca-Cola, Pepsi or 7UP Mini Cans","Coca-Cola, Pepsi",text_explicit_split,text_explicit,0.85,false,,,8.99,"6 pk., 7.5 oz. cans",6.0,6.0,count,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
57d8ecf5d1e7,f509ab3730c5,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,0,"Coca-Cola, Pepsi or 7UP Mini Cans 6 pk., 7.5 oz. cans Member Price 8.99 +CRV","Coca-Cola, Pepsi or 7UP Mini Cans",7UP Mini Cans,text_explicit_split,text_explicit,0.85,false,,,8.99,"6 pk., 7.5 oz. cans",6.0,6.0,count,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
1be3b01a992e,5038f3103d6d,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,1,"Monster Energy Drinks 4 pk., 16 oz. cans BUY 2 GET 1 FREE Member Price",Monster Energy Drinks,Monster Energy Drinks,single_product,not_split,0.8,false,,missing_or_unclear_price,,"4 pk., 16 oz. cans",4.0,4.0,count,bogo,BUY 2 GET 1 FREE Member Price,buy_x_get_y,full_week,promo_price,standard_grid_offer
9352fb8b4c83,0e9792d7cfe4,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,2,"Gatorade or Gatorade Zero 8 pk., 20 oz. bottles BUY 2 GET 1 FREE Member Price",Gatorade or Gatorade Zero,Gatorade,text_explicit_split,text_explicit,0.85,false,,missing_or_unclear_price,,"8 pk., 20 oz. bottles",8.0,8.0,count,bogo,BUY 2 GET 1 FREE Member Price,buy_x_get_y,full_week,promo_price,standard_grid_offer
7441fff01b24,0e9792d7cfe4,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,2,"Gatorade or Gatorade Zero 8 pk., 20 oz. bottles BUY 2 GET 1 FREE Member Price",Gatorade or Gatorade Zero,Gatorade Zero,text_explicit_split,text_explicit,0.85,false,,missing_or_unclear_price,,"8 pk., 20 oz. bottles",8.0,8.0,count,bogo,BUY 2 GET 1 FREE Member Price,buy_x_get_y,full_week,promo_price,standard_grid_offer
65f8524e9742,9d8fec10d5a1,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,3,Simply or Simply Light Orange Juice 52 oz. Every Day 5.99 ea,Simply or Simply Light Orange Juice,Simply,text_explicit_split,text_explicit,0.85,false,,,5.99,52 oz.,52.0,52.0,oz,each,Every Day,everyday_price,full_week,baseline_candidate,standard_grid_offer
1c9d1bc01860,9d8fec10d5a1,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,3,Simply or Simply Light Orange Juice 52 oz. Every Day 5.99 ea,Simply or Simply Light Orange Juice,Simply Light Orange Juice,text_explicit_split,text_explicit,0.85,false,,,5.99,52 oz.,52.0,52.0,oz,each,Every Day,everyday_price,full_week,baseline_candidate,standard_grid_offer
be8edc061333,c6792cc37405,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,4,Odyssey Feta Cheese 8 oz. Selected varieties. 6.99 ea Member Price,Odyssey Feta Cheese,Odyssey Feta Cheese,group_not_split,not_split,0.7,true,Odyssey Feta Cheese 8 oz. Selected varieties. 6.99 ea Member Price,broad_group_needs_human_grounding,6.99,8 oz.,8.0,8.0,oz,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
b15a2c62418a,f7feaf644af6,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,5,Marieke Gouda 5 oz. Selected varieties. 7.99 ea Member Price,Marieke Gouda,Marieke Gouda,group_not_split,not_split,0.7,true,Marieke Gouda 5 oz. Selected varieties. 7.99 ea Member Price,broad_group_needs_human_grounding,7.99,5 oz.,5.0,5.0,oz,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
71307362c12f,2cb2723e0f23,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,5,6,Gatorade 28 oz. Selected varieties. BUY 10 GET 5 FREE EQUAL OR LESSER VALUE MEMBER PRICE WHEN YOU BUY 15 EARN 4X POINTS,Gatorade,Gatorade,group_not_split,not_split,0.7,true,Gatorade 28 oz. Selected varieties. BUY 10 GET 5 FREE EQUAL OR LESSER VALUE MEMBER PRICE WHEN YOU BUY 15 EARN 4X POINTS,missing_or_unclear_price|broad_group_needs_human_grounding,,28 oz.,28.0,28.0,oz,bogo,BUY 10 GET 5 FREE EQUAL OR LESSER VALUE MEMBER PRICE WHEN YOU BUY 15 EARN 4X POINTS,buy_x_get_y,full_week,promo_price,points_promo_block
5e1e3ea76ec6,454a69ce9254,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,6,0,Kellogg's Large Size Cereal 12.3 to 18 oz. Kashi Cereal 12.3 to 16.3 oz. Selected varieties. Limit 4 items.,Kellogg's Large Size Cereal 12.3 to 18 oz. Kashi Cereal 12.3 to 16.3 oz.,Kellogg's Large Size Cereal 12.3 to 18 oz. Kashi Cereal 12.3 to 16.3 oz.,group_not_split,not_split,0.7,true,Kellogg's Large Size Cereal 12.3 to 18 oz. Kashi Cereal 12.3 to 16.3 oz. Selected varieties. Limit 4 items.,broad_group_needs_human_grounding,3.49,"12.3 to 18 oz, 12.3 to 16.3 oz",12.3,18.0,oz,each,"Member Price, Limit 4 items, Digital Coupon, 4X Points",member_price,full_week,promo_price,standard_grid_offer
527ffe2bbd42,5127fa3649db,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,6,1,Pringles Chips or Cheez-It Crackers 12-14 oz. Kellogg's Rice Krispies Treats 10.9 to 12.4 oz. Nutri Grain Bars 1st. Selected varieties.,Pringles Chips or Cheez-It Crackers 12-14 oz. Kellogg's Rice Krispies Treats 10.9 to 12.4 oz. Nutri Grain Bars 1st.,Pringles Chips,text_explicit_split,text_explicit,0.85,false,,,4.99,"12-14 oz, 10.9 to 12.4 oz",10.9,14.0,oz,each,"Member Price, Digital Coupon",member_price,full_week,promo_price,standard_grid_offer
c1259fcd9563,5127fa3649db,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,6,1,Pringles Chips or Cheez-It Crackers 12-14 oz. Kellogg's Rice Krispies Treats 10.9 to 12.4 oz. Nutri Grain Bars 1st. Selected varieties.,Pringles Chips or Cheez-It Crackers 12-14 oz. Kellogg's Rice Krispies Treats 10.9 to 12.4 oz. Nutri Grain Bars 1st.,Cheez-It Crackers 12-14 oz. Kellogg's Rice Krispies Treats 10.9 to 12.4 oz. Nutri Grain Bars 1st.,text_explicit_split,text_explicit,0.85,false,,,4.99,"12-14 oz, 10.9 to 12.4 oz",10.9,14.0,oz,each,"Member Price, Digital Coupon",member_price,full_week,promo_price,standard_grid_offer
626fac0f29cb,0442df0b4e2e,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,1,Laughing Cow Cheese Wedges 2 for $7 Member Price,Laughing Cow Cheese Wedges,Laughing Cow Cheese Wedges,single_product,not_split,0.8,false,,missing_package_size,7.0,,,,,multi_buy,Member Price,multi_buy,full_week,promo_price,standard_grid_offer
e625329bfe1b,aac5f654ab28,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,2,Happy Egg Free Range Eggs 12 ct $7.49 Member Price,Happy Egg Free Range Eggs 12 ct,Happy Egg Free Range Eggs 12 ct,single_product,not_split,0.8,false,,,7.49,12 ct,12.0,12.0,ct,per_pack,Member Price; Earn 4X Points,member_price,full_week,promo_price,standard_grid_offer
78dacd50fa3e,e3c626e09616,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,3,Starbucks Creamer 28 oz $3.99 ea Member Price,Starbucks Creamer 28 oz,Starbucks Creamer 28 oz,single_product,not_split,0.8,false,,,3.99,28 oz,28.0,28.0,oz,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
c34ef8943c7c,8196953825e8,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,4,Land O Lakes Butter Selected varieties 15-16 oz $3.49 Member Price,Land O Lakes Butter Selected varieties 15-16 oz,Land O Lakes Butter Selected varieties 15-16 oz,group_not_split,not_split,0.7,true,Land O Lakes Butter Selected varieties 15-16 oz $3.49 Member Price,broad_group_needs_human_grounding,3.49,15-16 oz,15.0,16.0,oz,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
23ae6dbaa9ab,b3390eb8dc06,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,5,Lifeway Kefir 32 oz $3.99 Member Price,Lifeway Kefir 32 oz,Lifeway Kefir 32 oz,single_product,not_split,0.8,false,,,3.99,32 oz,32.0,32.0,oz,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
78f7d753f5ea,10cd384e25a2,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,6,Noosa Yoghurt 4.5-5.8 oz 2 for $4 Member Price,Noosa Yoghurt 4.5-5.8 oz,Noosa Yoghurt 4.5-5.8 oz,single_product,not_split,0.8,false,,,4.0,4.5-5.8 oz,4.5,5.8,oz,multi_buy,Member Price,multi_buy,full_week,promo_price,standard_grid_offer
e2428c29799b,54afd987098a,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,7,Califia Farms Almondmilk or Oatmilk 48 oz $3.99 Member Price,Califia Farms Almondmilk or Oatmilk 48 oz,Califia Farms Almondmilk,text_explicit_split,text_explicit,0.85,false,,,3.99,48 oz,48.0,48.0,oz,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
8593d0427fae,54afd987098a,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,7,Califia Farms Almondmilk or Oatmilk 48 oz $3.99 Member Price,Califia Farms Almondmilk or Oatmilk 48 oz,Oatmilk 48 oz,text_explicit_split,text_explicit,0.85,false,,,3.99,48 oz,48.0,48.0,oz,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
745c7b0e881e,f913edabdeb3,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,7,8,Shamrock Rockin' Protein Milk 12 fl oz $3.99 Member Price,Shamrock Rockin' Protein Milk 12 fl oz,Shamrock Rockin' Protein Milk 12 fl oz,single_product,not_split,0.8,false,,,3.99,12 fl oz,12.0,12.0,fl oz,per_pack,Member Price; Earn 4X Points,member_price,full_week,promo_price,standard_grid_offer
6b5055818f2e,df5ea82b874d,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,8,0,Chobani Zero Sugar Yogurt 4-5.3 oz. Selected varieties. Member Price 3.49,Chobani Zero Sugar Yogurt,Chobani Zero Sugar Yogurt,group_not_split,not_split,0.7,true,Chobani Zero Sugar Yogurt 4-5.3 oz. Selected varieties. Member Price 3.49,broad_group_needs_human_grounding,3.49,4-5.3 oz,4.0,5.3,oz,each,Member Price 4X Points,member_price,full_week,promo_price,standard_grid_offer
